,NNs_natlang,NNs_distance,NNs_simil,GO ID
2814,host gene silencing in virus induced gene silencing,1.0850272274791861,0.4796100438501265,GO:0060146
2815,somatic recombination of t cell receptor gene segments,1.08503211333769,0.4796089199792775,GO:0002681
2816,positive regulation of ectoderm development,1.0850616716605284,0.4796021209308437,GO:2000385
2817,regulation of kinetochore assembly,1.085096777006513,0.4795940461984976,GO:0090234
2818,regulation of g quadruplex dna binding,1.0851092730684688,0.47959117199089973,GO:1905493
2819,negative regulation of protein localization to cell division site involved in mitotic actomyosin contractile ring assembly,1.0851095365469223,0.4795911113888363,GO:0110084
2820,positive regulation of chylomicron remodeling,1.085114934547171,0.4795898698107844,GO:0090319
2821,positive regulation of reverse transcription,1.0851299230000064,0.4795864223948394,GO:1900270
2822,negative regulation of atp dependent dna helicase activity,1.085130270247464,0.4795863425268483,GO:1902450
2823,negative regulation of mitotic actomyosin contractile ring contraction,1.0851313477243072,0.4795860947040054,GO:1903472
2824,negative regulation of trophoblast cell migration,1.0851477531290674,0.47958232144429785,GO:1901164
2825,regulation of adenylate cyclase activating g protein coupled receptor signaling pathway,1.085151809331401,0.4795813885228087,GO:0106070
2826,positive regulation of toll like receptor 11 signaling pathway,1.0851575593841978,0.47958006602404013,GO:0034173
2827,negative regulation of t cell migration,1.0851676586501389,0.47957774323402047,GO:2000405
2828,negative regulation of inhibitory synapse assembly,1.0851764108699047,0.47957573027733164,GO:1905703
2829,negative regulation of toll like receptor 3 signaling pathway,1.0851775799020928,0.4795754614084014,GO:0034140
2830,negative regulation of nuclear cell cycle dna replication,1.0851929537899545,0.4795719255536732,GO:1902576
2831,activation of meiosis,1.0851963275451468,0.47957114962756375,GO:0090427
2832,negative regulation of rna polymerase i regulatory region sequence specific dna binding,1.0851971103203584,0.4795709695983444,GO:1901840
2833,negative regulation of osteoclast proliferation,1.0852114410674962,0.47956767371661035,GO:0090291
2834,regulation of protein homotetramerization,1.0852194743181938,0.4795658261953317,GO:1901093
2835,regulation of ribosomal large subunit export from nucleus,1.0852202878025483,0.4795656391075219,GO:2000203
2836,regulation of mrna stability ncrna mediated,1.085229106705396,0.4795636109165828,GO:0070928
2837,positive regulation of purine nucleotide biosynthetic process by transcription from rna polymerase ii promoter,1.085238325352395,0.4795614908099317,GO:0100036
2838,phosphorylation of rna polymerase ii c terminal domain serine 5 residues,1.0852455073956584,0.479559839094888,GO:0071620
2839,promoter clearance from rna polymerase ii promoter,1.0852543431060464,0.47955780708768175,GO:0001111
2840,cytoplasmic pattern recognition receptor signaling pathway,1.0852711063263465,0.4795539519855119,GO:0002753
2841,negative regulation of g quadruplex dna unwinding,1.0853088747677753,0.47954526645908147,GO:1905466
2842,negative regulation of chemokine c x c motif ligand 1 production,1.0853371008554278,0.479538775572443,GO:2000339
2843,positive regulation of mesenchymal cell proliferation,1.0853528572847682,0.4795351522917082,GO:0002053
2844,negative regulation of invadopodium assembly,1.085354585805862,0.47953475481176316,GO:1905925
2845,negative regulation of protein import,1.0853758724873308,0.47952985991309593,GO:1904590
2846,negative regulation of lung goblet cell differentiation,1.0853854148917297,0.47952766565787014,GO:1901250
2847,regulation of nuclear transcribed mrna catabolic process deadenylation dependent decay,1.0854005442028551,0.4795241867467001,GO:1900151
2848,negative regulation of protein localization to cell leading edge,1.0854017739975135,0.47952390396364575,GO:1905872
2849,regulation of proteasomal ubiquitin dependent protein catabolic process,1.0854031855020096,0.47952357939804074,GO:0032434
2850,negative regulation of cd4 positive alpha beta t cell proliferation,1.0854242379759746,0.4795187385807686,GO:2000562
2851,establishment of protein localization to juxtaparanode region of axon,1.085435602319809,0.47951612549800826,GO:0071206
2852,positive regulation of salicylic acid mediated signaling pathway,1.0854447844346384,0.47951401421116924,GO:0080151
2853,interleukin 7 mediated signaling pathway,1.0854460200853127,0.47951373009361875,GO:0038111
2854,positive regulation of mesodermal cell fate specification,1.0854594235206148,0.47951064821574313,GO:0048337
2855,positive regulation of ribosomal large subunit export from nucleus,1.0854852086885098,0.47950471949348694,GO:2000205
2856,suppression by virus of host mrna splicing,1.0855001646079223,0.4795012807817264,GO:0046781
2857,negative regulation of atrichoblast fate specification,1.0855018337489017,0.4795008970106721,GO:0010060
2858,somatostatin signaling pathway,1.0855160471385292,0.47949762907462085,GO:0038170
2859,negative regulation of lens epithelial cell proliferation,1.0855225352302054,0.47949613735035357,GO:2001110
2860,adrenergic receptor signaling pathway,1.085529364134664,0.47949456727737033,GO:0071875
2861,negative regulation of b cell activation,1.0855360388953588,0.47949303265440946,GO:0050869
2862,regulation of protein localization to cell cortex,1.0855395113605728,0.4794922342888704,GO:1904776
2863,cell cell adhesion mediated by cadherin,1.0855726816919493,0.4794846081263092,GO:0044331
2864,regulation of mrna cap binding,1.0855903378038134,0.4794805489236342,GO:1905610
2865,negative regulation of peptidyl tyrosine autophosphorylation,1.08560899888153,0.479476258750456,GO:1900085
2866,regulation of fibroblast apoptotic process,1.085617684357358,0.4794742619897425,GO:2000269
2867,regulation of transcription from rna polymerase ii promoter involved in spinal cord motor neuron fate specification,1.0856263309775251,0.4794722741783299,GO:0021912
2868,negative regulation of dendrite morphogenesis,1.0856394261454443,0.47946926370112836,GO:0050774
2869,positive regulation of protein activation cascade,1.0856401970963967,0.479469086466682,GO:2000259
2870,negative regulation of lateral mesodermal cell fate specification,1.0856426327891928,0.4794685265244458,GO:0048380
2871,regulation of protein localization to actin cortical patch,1.0856448320636878,0.4794680209336159,GO:1904370
2872,rap protein signal transduction,1.0856503331183278,0.47946675630179364,GO:0032486
2873,negative regulation of filamentous growth of a population of unicellular organisms in response to starvation by negative regulation of transcription from rna polymerase ii promoter,1.0856658916677204,0.47946317959890944,GO:1902352
2874,positive regulation of microtubule binding,1.0856811516145466,0.47945967159260655,GO:1904528
2875,negative regulation of granulosa cell apoptotic process,1.085684504550434,0.47945890081565734,GO:1904709
2876,protein localization to chromosome telomeric region,1.085721061989198,0.4794504971083132,GO:0070198
2877,interleukin 27 mediated signaling pathway,1.0857390323092055,0.4794463662565014,GO:0070106
2878,transcription initiation from rna polymerase ii promoter,1.0857428998366554,0.47944547723418585,GO:0006367
2879,production of mirnas involved in gene silencing by mirna,1.0857569011265709,0.47944225880776153,GO:0030918
2880,negative regulation of megakaryocyte differentiation,1.0857584709036443,0.4794418979714152,GO:0045653
2881,negative regulation of protein localization to membrane,1.0857678072534067,0.4794397518853385,GO:1905476
2882,positive regulation of attachment of spindle microtubules to kinetochore,1.0857920994279107,0.4794341680909996,GO:0051987
2883,sphingosine 1 phosphate receptor signaling pathway,1.0857921014542822,0.4794341676252238,GO:0001789
2884,positive regulation of protein serine threonine kinase activity,1.0858054823117596,0.47943109195957745,GO:0071902
2885,regulation of lamellocyte differentiation,1.085807873550851,0.4794305423239263,GO:0035203
2886,negative regulation of activated cd8 positive alpha beta t cell apoptotic process,1.0858108911217546,0.4794298487252588,GO:1905403
2887,regulation of mammary gland cord elongation by mammary fat precursor cell epithelial cell signaling,1.0858241241806212,0.47942680708654295,GO:0060657
2888,negative regulation of smoothened signaling pathway involved in ventral spinal cord patterning,1.0858288717197744,0.4794257158668515,GO:0021914
2889,negative regulation of keratinocyte proliferation,1.0858369630112834,0.47942385609866595,GO:0010839
2890,protein ubiquitination,1.0858543490824344,0.4794198599916141,GO:0016567
2891,positive regulation of septation initiation signaling,1.0858617723509791,0.4794181538083887,GO:0031031
2892,protein localization to axon,1.0858659226492982,0.47941719989839077,GO:0099612
2893,glial cell derived neurotrophic factor receptor signaling pathway,1.085872432638725,0.4794157036415471,GO:0035860
2894,positive regulation of toll like receptor 10 signaling pathway,1.085874865539184,0.4794151444657765,GO:0034169
2895,negative regulation of c di gmp signaling,1.0859063375538418,0.47940791108229125,GO:0061942
2896,negative regulation of germ cell proliferation,1.0859074864920681,0.4794076470197292,GO:1905937
2897,regulation of protein serine threonine phosphatase activity,1.085908216767993,0.4794074791792366,GO:0080163
2898,positive regulation of metaphase anaphase transition of meiosis i,1.0859109110221599,0.479406859955476,GO:1905188
2899,negative regulation of protein kinase activity,1.0859174430801202,0.47940535869117323,GO:0006469
2900,regulation of signal transduction,1.0859496319556552,0.47939796085222963,GO:0035466
2901,regulation of anoikis,1.085955994055518,0.47939649870359863,GO:2000209
2902,positive regulation of protein localization to presynapse,1.085959304680303,0.47939573785369766,GO:1905386
2903,positive regulation of osteoblast proliferation,1.0859751823314314,0.4793920888753481,GO:0033690
2904,regulation of chemokine c c motif ligand 2 secretion,1.0859803515699111,0.479390900900576,GO:1904207
2905,negative regulation of signal transduction in absence of ligand,1.0859861184935449,0.47938957557501816,GO:1901099
2906,negative regulation of protein lipidation,1.0860094858500962,0.47938420548096283,GO:1903060
2907,cell adhesion mediated by integrin,1.0860155572089845,0.47938281023079465,GO:0033627
2908,g protein coupled purinergic receptor signaling pathway,1.0860199737659098,0.47938179527336516,GO:0035588
2909,suppression by virus of host toll like receptor signaling pathway,1.086026030762951,0.47938040333765936,GO:0039722
2910,negative regulation of chemokine c c motif ligand 1 production,1.0860280478804065,0.4793799397932787,GO:0071653
2911,positive regulation of sterol regulatory element binding protein cleavage,1.0860597092638717,0.4793726639554722,GO:1901310
2912,negative regulation of epithelial cell differentiation,1.086061750023248,0.4793721949931998,GO:0030857
2913,positive regulation of purine nucleotide biosynthetic process by positive regulation of transcription from rna polymerase ii promoter,1.086072979467626,0.4793696145065855,GO:1900418
2914,positive regulation of axial mesodermal cell fate specification,1.0860766201266936,0.4793687779019675,GO:0048330
2915,positive regulation by symbiont of host camp mediated signal transduction,1.0860876820394691,0.4793662359495586,GO:0075209
2916,positive regulation by host of symbiont camp mediated signal transduction,1.0860876823021277,0.4793662358892018,GO:0075206
2917,negative regulation of rna polymerase ii regulatory region sequence specific dna binding,1.0861071196087535,0.47936176939348574,GO:1903026
2918,g protein coupled serotonin receptor signaling pathway,1.0861093665419144,0.4793612530764253,GO:0098664
2919,protein localization to photoreceptor connecting cilium,1.0861228803947074,0.47935814778599894,GO:1903621
2920,regulation of r8 cell differentiation,1.086130714338928,0.47935634767588803,GO:0045679
2921,cytosolic ciliogenesis,1.0861426473213065,0.4793536057009531,GO:0061824
2922,positive regulation of histone modification,1.0861795580879072,0.4793451244995193,GO:0031058
2923,positive regulation of trophectodermal cell proliferation,1.0862215746653618,0.47933547047149294,GO:1904075
2924,nerve growth factor signaling pathway,1.086225600766947,0.4793345454261398,GO:0038180
2925,negative regulation of binding,1.0862614224579294,0.47932631511819346,GO:0051100
2926,negative regulation of metaphase anaphase transition of cell cycle,1.0862643906464613,0.47932563316681764,GO:1902100
2927,positive regulation of vascular endothelial growth factor signaling pathway,1.086265037004653,0.4793254846640896,GO:1900748
2928,positive regulation of receptor localization to synapse,1.0862840949286465,0.47932110609039624,GO:1902685
2929,regulation of plasmatocyte differentiation,1.0862842269466468,0.47932107575943117,GO:0045613
2930,myd88 independent toll like receptor signaling pathway,1.086284717870489,0.4793209629703462,GO:0002756
2931,regulation of transcription from rna polymerase ii promoter in response to methionine,1.086285030643207,0.47932089111126747,GO:0061432
2932,positive regulation of schwann cell differentiation,1.0863084494802517,0.47931551072859013,GO:0014040
2933,negative regulation of nk t cell proliferation,1.0863113994991271,0.47931483298230343,GO:0051141
2934,phospholipase c activating tachykinin receptor signaling pathway,1.0863130418675617,0.4793144556604271,GO:0007209
2935,negative regulation of ftsz dependent cytokinesis,1.0863290768689298,0.4793107717698857,GO:2000245
2936,notch signaling pathway involved in arterial endothelial cell fate commitment,1.08632947454683,0.47931068040785324,GO:0060853
2937,negative regulation of axonemal microtubule depolymerization,1.086332656739093,0.47930994933616444,GO:0007027
2938,regulation of establishment of rna localization to telomere,1.0863371513160098,0.4793089167631534,GO:1904910
2939,positive regulation of toll like receptor 8 signaling pathway,1.086345089628992,0.4793070930455838,GO:0034161
2940,transforming growth factor beta activation,1.0863467496037036,0.4793067116911164,GO:0036363
2941,detection of stimulus involved in g1 dna damage checkpoint,1.0863501305386298,0.47930593497354707,GO:1902399
2942,regulation of sprouting angiogenesis,1.086359804206456,0.47930371261171256,GO:1903670
2943,ncrna export from nucleus,1.0863756346144957,0.4793000758872322,GO:0097064
2944,regulation of spindle elongation,1.0863763168203147,0.4792999191651212,GO:0032887
2945,vcp npl4 ufd1 aaa atpase complex assembly,1.086395280420519,0.4792955627269474,GO:1904210
2946,positive regulation of protein localization to cell periphery,1.08640688738497,0.47929289634073496,GO:1904377
2947,regulation of hepatocyte proliferation,1.0864193791537917,0.4792900267277901,GO:2000345
2948,positive regulation of chondrocyte proliferation,1.0864486241077678,0.47928330870242825,GO:1902732
2949,hormone mediated signaling pathway,1.086458374408689,0.4792810689469921,GO:0009755
2950,regulation of toll like receptor 9 signaling pathway,1.0864588118098644,0.4792809684714392,GO:0034163
2951,regulation of polysome binding,1.0864688602899355,0.47927866024371923,GO:1905696
2952,regulation of cilium dependent cell motility,1.086473493460833,0.4792775959695037,GO:1902019
2953,regulation of plasminogen activation,1.0864794499230592,0.4792762277322577,GO:0010755
2954,regulation of protein import into nucleus,1.0864851224452998,0.4792749247250942,GO:0042306
2955,positive regulation of toll signaling pathway,1.0864852020596116,0.47927490643733295,GO:0045752
2956,regulation of dna n glycosylase activity,1.0864867336840751,0.4792745546166577,GO:1902544
2957,regulation of activated cd8 positive alpha beta t cell apoptotic process,1.0864941184136723,0.47927285832000516,GO:1905402
2958,regulation of mesonephric glomerular mesangial cell proliferation,1.086495895491263,0.4792724501212361,GO:2000090
2959,negative regulation of mesenchymal stem cell differentiation,1.0864963782309076,0.47927233923496054,GO:2000740
2960,negative regulation of maintenance of mitotic sister chromatid cohesion centromeric,1.086516926470914,0.4792676193101279,GO:2000719
2961,regulation of centromere clustering at the mitotic nuclear envelope,1.0865188903123475,0.47926716822118115,GO:1905112
2962,regulation of mediator complex assembly,1.0865376582963138,0.4792628573099963,GO:2001176
2963,nitrogen catabolite activation of transcription,1.0865468812456927,0.4792607388734963,GO:0090294
2964,ribonucleoprotein complex export from nucleus,1.0865631894669325,0.4792569930534796,GO:0071426
2965,negative regulation of meiotic cell cycle,1.0865691741119654,0.4792556184606702,GO:0051447
2966,regulation of cell cycle checkpoint,1.0865756893126712,0.47925412201529344,GO:2001047
2967,positive regulation of protein localization to spindle pole body,1.0865771597581082,0.47925378427698667,GO:1902365
2968,regulation of vesicle mediated transport involved in floral organ abscission by small gtpase mediated signal transduction,1.0865776939034248,0.4792536615922839,GO:0060868
2969,regulation of dna 5 methylcytosine glycosylase activity,1.0865883899779494,0.4792512048869244,GO:1901971
2970,negative regulation of epidermal cell differentiation,1.0865942139275486,0.4792498672359121,GO:0045605
2971,nuclear mrna surveillance of mrnp export,1.086611911516905,0.4792458024803614,GO:0071032
2972,negative regulation of intracellular signal transduction,1.0866199851519835,0.4792439481629726,GO:0010741
2973,regulation of cell motility involved in somitogenic axis elongation,1.0866364468962388,0.4792401673456088,GO:0090249
2974,negative regulation of isoleucine trna ligase activity,1.0866410826212225,0.47923910265574166,GO:1905016
2975,regulation of sclerotome development,1.0866421703106617,0.4792388528461105,GO:0061190
2976,regulation of endothelial cell chemotaxis to fibroblast growth factor,1.0866495513351286,0.47923715765311753,GO:2000544
2977,activation of protein kinase b activity,1.0866507078476848,0.479236892039046,GO:0032148
2978,negative regulation of t helper cell differentiation,1.0866705752505141,0.47923232917584296,GO:0045623
2979,negative regulation of beta 2 integrin biosynthetic process,1.0866791285023065,0.47923036481307985,GO:0045774
2980,thromboxane a2 signaling pathway,1.0866970263322229,0.4792262544015291,GO:0038193
2981,positive regulation of phosphorelay signal transduction system involved in hydrogen peroxide mediated signaling pathway,1.0867134018009725,0.4792224936768669,GO:1902772
2982,regulation of rna binding,1.0867324955421982,0.4792181087591531,GO:1905214
2983,regulation of protein targeting,1.0867409074312206,0.47921617697666197,GO:1903533
2984,protein localization to chromosome centromeric region,1.0867717444154377,0.4792090954251097,GO:0071459
2985,regulation of protein binding,1.086784295394445,0.47920621321859214,GO:0043393
2986,cytokine mediated signaling pathway,1.0867887962592915,0.4792051796485427,GO:0019221
2987,negative regulation of transcription from rna polymerase ii promoter in response to endoplasmic reticulum stress,1.0868170580354644,0.47919868976986557,GO:1990441
2988,negative regulation of adenylate cyclase inhibiting adrenergic receptor signaling pathway involved in heart process,1.0868313069337627,0.47919541779796604,GO:0140194
2989,establishment or maintenance of cytoskeleton polarity involved in mesendodermal cell migration,1.0868572286696119,0.47918946550910335,GO:0003372
2990,negative regulation of keratinocyte differentiation,1.0868609353169403,0.47918861438082644,GO:0045617
2991,embryonic viscerocranium morphogenesis,1.0868611219595898,0.4791885715236225,GO:0048703
2992,signal transduction involved in mitotic cell cycle checkpoint,1.086900973873475,0.4791794208346697,GO:0072456
2993,negative regulation of activated cd4 positive alpha beta t cell apoptotic process,1.0869020510389167,0.47917917350369793,GO:1905400
2994,polyamine acetylation,1.0869376328955245,0.47917100359752907,GO:0032917
2995,positive regulation of chemokine c c motif ligand 2 secretion,1.0869589466959928,0.479166109895534,GO:1904209
2996,regulation of n terminal peptidyl serine acetylation,1.086970728778528,0.47916340474276065,GO:1902390
2997,protein localization to actomyosin contractile ring,1.0869739541370065,0.47916266420944115,GO:1990179
2998,positive regulation of nuclear transcribed mrna catabolic process deadenylation dependent decay,1.0870256269586624,0.47915080058564463,GO:1900153
2999,regulation of ampa receptor activity,1.087039496390036,0.4791476163866116,GO:2000311
3000,gibberellic acid mediated signaling pathway,1.0870444075467138,0.4791464888739399,GO:0009740
3001,suppression by virus of host protein tyrosine kinase activity,1.0870584923221625,0.47914325529389046,GO:0039512
3002,regulation of metaphase anaphase transition of meiosis ii,1.0870718172396232,0.4791401962020681,GO:1905189
3003,negative regulation of toll like receptor 4 signaling pathway,1.08708597155714,0.4791369467420246,GO:0034144
3004,positive regulation of dna helicase activity,1.0870913493736503,0.4791357121479645,GO:1905776
3005,positive regulation of transcription from rna polymerase ii promoter in response to ethanol,1.0870936439562489,0.4791351853788516,GO:0061410
3006,steroid acetylation,1.087094556866662,0.4791349758016196,GO:0034207
3007,regulation of t cell differentiation,1.0870946730391302,0.47913494913186977,GO:0045580
3008,regulation of lateral attachment of mitotic spindle microtubules to kinetochore,1.0871160512528228,0.47913004137922033,GO:1905115
3009,positive regulation of transcription by glucose,1.087124778521458,0.47912803790696734,GO:0046016
3010,regulation of hepatocyte differentiation,1.0871304288332617,0.47912674080412676,GO:0070366
3011,positive regulation of mitotic actomyosin contractile ring assembly,1.087145243196028,0.4791233400070942,GO:1903501
3012,spemann organizer formation at the embryonic shield,1.087154302708588,0.4791212603218928,GO:0060063
3013,positive regulation of ureteric bud formation,1.0871608962591586,0.47911974672978547,GO:0072107
3014,regulation of myosin ii filament assembly,1.087166131639126,0.4791185449213208,GO:0043520
3015,mapk cascade involved in axon regeneration,1.0871789907371188,0.4791155930746672,GO:1903616
3016,regulation of retrograde trans synaptic signaling by neuropeptide,1.0871913409096297,0.47911275808771076,GO:1905432
3017,abscisic acid activated signaling pathway,1.0872029898752922,0.47911008409380856,GO:0009738
3018,regulation of intrinsic apoptotic signaling pathway in response to dna damage,1.0872038040928655,0.47910989719310954,GO:1902229
3019,negative regulation of c c chemokine binding,1.0872203363625812,0.4791061023019302,GO:2001264
3020,positive regulation of mrna cis splicing via spliceosome,1.087221107317955,0.47910592533485047,GO:1905746
3021,regulation of toll signaling pathway,1.0872498634298313,0.4790993246763327,GO:0008592
3022,negative regulation of imaginal disc growth,1.0872602256811965,0.47909694617672355,GO:0045571
3023,regulation of transcription from rna polymerase ii promoter in response to iron ion starvation,1.0872605782097657,0.47909686525948547,GO:0033217
3024,transforming growth factor beta receptor complex assembly,1.0872671474133204,0.47909535740993486,GO:0007181
3025,negative regulation of cell activation,1.0872682748044689,0.479095098637322,GO:0050866
3026,positive regulation of protein localization to endosome,1.0872702653039534,0.4790946417542041,GO:1905668
3027,regulation of budding cell apical bud growth,1.0872720569140573,0.47909423052328765,GO:0010568
3028,negative regulation of dna primase activity,1.0872765077095674,0.47909320892866786,GO:1903933
3029,positive regulation of nad+ kinase activity,1.087281386170771,0.47909208917660756,GO:0033672
3030,regulation of transferrin receptor binding,1.0872959988585658,0.47908873516111194,GO:1904435
3031,negative regulation of tissue kallikrein kinin cascade,1.0873023300359126,0.47908728199560563,GO:0002546
3032,negative regulation of cardiac myofibril assembly,1.087302541693255,0.4790872334150387,GO:1905305
3033,negative regulation of protein tyrosine phosphatase activity,1.0873167117780815,0.4790839810543891,GO:1903614
3034,positive regulation of g quadruplex dna binding,1.087334237837351,0.479079958481437,GO:1905495
3035,positive regulation of calcium mediated signaling,1.0873357921481315,0.47907960174001235,GO:0050850
3036,negative regulation of cellular response to transforming growth factor beta stimulus,1.08738006544939,0.4790694404685287,GO:1903845
3037,positive regulation of retrograde trans synaptic signaling by neuropeptide,1.0873835618238499,0.4790686380256108,GO:1905434
3038,negative regulation of centrosome cycle,1.087404600865705,0.47906380947195004,GO:0046606
3039,positive regulation of establishment of rna localization to telomere,1.0874329958966098,0.4790572928404212,GO:1904912
3040,paraxial mesoderm formation,1.0874458369593427,0.4790543458874316,GO:0048341
3041,fc gamma receptor signaling pathway,1.087453148426994,0.47905266796217805,GO:0038094
3042,negative regulation of g protein beta subunit mediated signal transduction in response to host,1.0874544994901756,0.47905235790491846,GO:0075164
3043,positive regulation of t helper 2 cell activation,1.0874574013719402,0.4790516919496272,GO:2000570
3044,positive regulation of termination of rna polymerase i transcription,1.0874609704549563,0.4790508728802976,GO:2000732
3045,signal transduction involved in mitotic cell cycle spindle orientation checkpoint,1.0874749549607357,0.47904766360121886,GO:0072483
3046,negative regulation of transcription from rna polymerase ii promoter in response to salt stress,1.0874877081704106,0.47904473692755545,GO:0101007
3047,negative regulation of growth factor dependent skeletal muscle satellite cell proliferation,1.0875267772822255,0.4790357713647684,GO:1902727
3048,lipopolysaccharide mediated signaling pathway,1.0875323703319901,0.47903448790160086,GO:0031663
3049,negative regulation of protein localization to cell surface,1.0875381419403427,0.4790331634709733,GO:2000009
3050,regulation of transcription involved in meiotic cell cycle,1.0875437210890035,0.4790318832116879,GO:0051037
3051,positive regulation of ubiquitin protein transferase activity,1.0875444143545403,0.4790317241270269,GO:0051443
3052,regulation of chromatin assembly or disassembly,1.087548314901736,0.47903082906470196,GO:0001672
3053,rab protein signal transduction,1.087563709947105,0.47902729638145425,GO:0032482
3054,termination of t cell signal transduction,1.0875657497070434,0.4790268283240104,GO:0023022
3055,positive regulation of tau protein kinase activity,1.0875707647592612,0.47902567753928094,GO:1902949
3056,regulation of activated cd4 positive alpha beta t cell apoptotic process,1.0875721027851248,0.4790253705085704,GO:1905399
3057,negative regulation by host of symbiont calcium or calmodulin mediated signal transduction,1.0875871401433268,0.4790219199814305,GO:0075105
3058,signal transduction involved in g2 cell size control checkpoint,1.0875934129501137,0.4790204806149657,GO:0072453
3059,regulation of termination of rna polymerase ii transcription,1.0876042116062532,0.47901800276144096,GO:1904594
3060,positive regulation of transcription from rna polymerase ii promoter in response to increased salt,1.0876044521738581,0.4790179475612264,GO:0061404
3061,positive regulation of proteasomal ubiquitin dependent protein catabolic process,1.0876106159478085,0.4790165332369629,GO:0032436
3062,regulation of pharynx morphogenesis,1.0876178015009446,0.4790148844683281,GO:0110041
3063,regulation of adenylate cyclase activating glucose activated g protein coupled receptor signaling pathway,1.0876344920637286,0.4790110547615311,GO:0110033
3064,negative regulation of cytokinesis,1.087654890915158,0.47900637425835907,GO:0071776
3065,positive regulation of sumo transferase activity,1.0876611332502697,0.4790049419769121,GO:1903755
3066,positive regulation of trna export from nucleus,1.0876628025371364,0.47900455896646726,GO:2000240
3067,positive regulation of transcription from rna polymerase ii promoter in response to methylglyoxal,1.0876717824292883,0.4790024985806748,GO:0097239
3068,regulation of dephosphorylation,1.087702632253302,0.478995420396955,GO:0035303
3069,positive regulation of cd4 positive cd25 positive alpha beta regulatory t cell differentiation,1.0877195485135562,0.47899153921895016,GO:0032831
3070,regulation of r7 cell differentiation,1.0877212510055265,0.4789911486116078,GO:0045676
3071,regulation of chylomicron remodeling,1.0877269879848699,0.47898983236559434,GO:0090318
3072,negative regulation of xanthophore differentiation,1.0877384084613526,0.47898721216562395,GO:0050944
3073,fibroblast growth factor receptor signaling pathway involved in neural plate anterior posterior pattern formation,1.0877726424322656,0.47897935803727887,GO:0060825
3074,regulation of recombination hotspot binding,1.0877788723630544,0.478977928763188,GO:1903642
3075,regulation of reciprocal meiotic recombination,1.0878015921468636,0.47897271645037437,GO:0010520
3076,positive regulation of cilium assembly,1.087801795427352,0.4789726698148135,GO:0045724
3077,regulation of cardioblast proliferation,1.0878103034132651,0.478970717964724,GO:0003264
3078,regulation of metanephric glomerular mesangial cell proliferation,1.0878268024519686,0.4789669329015166,GO:0072301
3079,positive regulation of protein geranylgeranylation,1.0878292225400925,0.47896637771138256,GO:2000541
3080,modulation by symbiont of host protein kinase mediated signal transduction,1.0878355513110944,0.47896492584007955,GO:0075130
3081,chromatin organization involved in negative regulation of transcription,1.0878842784957916,0.4789537477242016,GO:1903758
3082,epidermal growth factor signaling pathway involved in forebrain neuron fate commitment,1.0878867939591093,0.47895317068593174,GO:0022026
3083,regulation of synapse organization by posttranscriptional regulation of gene expression,1.0878888928981,0.47895268919791384,GO:1904739
3084,somatostatin receptor signaling pathway,1.0879518603561118,0.47893824517076955,GO:0038169
3085,regulation of protein localization to synapse,1.087953598670502,0.47893784643334353,GO:1902473
3086,positive regulation of n terminal peptidyl lysine acetylation,1.087958401824558,0.47893674468138453,GO:2000761
3087,regulation of mesenchymal cell apoptotic process involved in mesonephric nephron morphogenesis,1.087968615825333,0.478934401801207,GO:0061295
3088,heterochromatin assembly involved in chromatin silencing at centromere outer repeat region,1.0879735526744172,0.47893326939851927,GO:1904497
3089,protein localization to perinuclear region of cytoplasm,1.0879788455844506,0.47893205532936706,GO:1905719
3090,regulation of oligodendrocyte progenitor proliferation,1.087979879443919,0.4789318181870243,GO:0070445
3091,mesodermal to mesenchymal transition involved in gastrulation,1.0879821755863075,0.47893129150836694,GO:0060809
3092,paracrine signaling,1.087983419097545,0.4789310062779204,GO:0038001
3093,positive regulation of schwann cell proliferation,1.0879931352747987,0.47892877764101993,GO:0010625
3094,regulation of establishment of protein localization to chromosome,1.0880205153038034,0.4789224974901656,GO:0070202
3095,positive regulation of myotube differentiation,1.0880231493089993,0.4789218933376937,GO:0010831
3096,regulation of mesenchymal cell apoptotic process involved in metanephric nephron morphogenesis,1.0880343375919286,0.47891932713772895,GO:0072304
3097,negative regulation of protein polyglycylation,1.08803669516029,0.4789187863976855,GO:1903345
3098,negative regulation of toll like receptor 7 signaling pathway,1.0880462038668628,0.47891660546021214,GO:0034156
3099,regulation of nmda receptor activity,1.0880484427622372,0.47891609194522333,GO:2000310
3100,retinoic acid receptor signaling pathway involved in ventral spinal cord interneuron specification,1.0880485789220864,0.4789160607155175,GO:0021774
3101,regulation of cilium assembly,1.0880529705208548,0.4789150534579373,GO:1902017
3102,negative regulation of muscle cell differentiation,1.0880594375179358,0.4789135701944836,GO:0051148
3103,regulation of toll like receptor 21 signaling pathway,1.0880643438410655,0.47891244489164825,GO:2000443
3104,negative regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide,1.088078173069106,0.47890927308060344,GO:1903751
3105,regulation of adenylate cyclase activity involved in g protein coupled receptor signaling pathway,1.0880798193840513,0.47890889549183197,GO:0010578
3106,negative regulation of branching involved in ureteric bud morphogenesis,1.0880836191775711,0.4789080239966002,GO:0090191
3107,negative regulation of termination of rna polymerase ii transcription poly a coupled,1.0880967175712595,0.47890501986092676,GO:2000805
3108,negative regulation of podosome assembly,1.088109448878317,0.4789020999532263,GO:0071802
