,NNs_natlang,NNs_distance,NNs_simil,GO ID
776,axonemal dynein complex,1.109197100433784,0.4741140597027831,GO:0005858
777,kv4 1 dpp6 channel complex,1.1092735116224555,0.4740968843015522,GO:0071198
778,nuclear chromosome telomeric region,1.109327389097618,0.4740847746863068,GO:0000784
779,core tfiih complex portion of holo tfiih complex,1.109565303208545,0.47403130800409404,GO:0000443
780,atg2 atg18 complex,1.109712948490813,0.47399813359222726,GO:0062079
781,ubiquitin activating enzyme complex,1.109847254548286,0.47396796040294303,GO:0120123
782,bcl 2 family protein complex,1.109905843129812,0.47395479909976007,GO:0097136
783,histone pre mrna 3 end processing complex,1.109990812128701,0.47393571301437687,GO:0071204
784,negative cofactor 2 complex,1.1100402574411838,0.47392460711279794,GO:0017054
785,trail death inducing signaling complex,1.1100731236446493,0.47391722532948904,GO:0031266
786,box c d snornp complex,1.110084064753586,0.4739147679961173,GO:0031428
787,host cell perinuclear region of cytoplasm,1.1102188105625503,0.47388450666564585,GO:0044220
788,cytosolic dna directed rna polymerase complex,1.1105639992960894,0.47380700150932065,GO:0000345
789,signal peptidase complex,1.1106083661723154,0.47379704166223197,GO:0005787
790,anxa2 p11 complex,1.1109449537777845,0.47372149530018876,GO:1990665
791,ccr4 not complex,1.1110095069031645,0.4737070092436451,GO:0030014
792,nbp35 cfd1 atpase complex,1.1111370084018393,0.47367839984815296,GO:1904564
793,procollagen proline 4 dioxygenase complex alpha ii type,1.1111396642941151,0.4736778039430953,GO:0070387
794,isw1a complex,1.1111791581813137,0.4736689428392497,GO:0036436
795,dna dependent protein kinase complex,1.1111827461999075,0.47366813782463063,GO:0070418
796,smn complex,1.1112306267968515,0.4736573955054806,GO:0032797
797,gamma tubulin small complex,1.1112621946645305,0.47365031331833,GO:0008275
798,procollagen proline 4 dioxygenase complex alpha iii type,1.1112886356076308,0.4736443815093047,GO:0070388
799,bad bcl 2 complex,1.111305398893626,0.4736406208803443,GO:0097138
800,protein c inhibitor klk3 complex,1.1113162314255398,0.4736381907720238,GO:0036029
801,nuclear proteasome core complex,1.1113366001646712,0.4736336214329852,GO:0031601
802,dystrobrevin complex,1.111361873421547,0.4736279519812772,GO:0016014
803,nuclear microtubule,1.1114803833360867,0.4736013689220379,GO:0005880
804,ftsqbl complex,1.111537585688261,0.47358853888174934,GO:1990587
805,mediator complex,1.1116342113646724,0.47356686807689874,GO:0000119
806,cytosolic aryl hydrocarbon receptor complex,1.111648431261264,0.473563679065038,GO:0034752
807,interleukin 20 receptor complex,1.1117228422248902,0.4735469920600044,GO:0030876
808,ubiquitin conjugating enzyme complex,1.1118415376850483,0.47352037648439127,GO:0031371
809,cenp t w s x complex,1.1119712210413237,0.47349130046712584,GO:0061838
810,9+0 non motile cilium,1.111991551601812,0.47348674252108786,GO:0097731
811,nucleotide activated protein kinase complex,1.112112587360035,0.47345960910631035,GO:0031588
812,mutlgamma complex,1.1122723213559786,0.47342380520237437,GO:0097587
813,chromatin of active sex chromosome,1.1123438786713566,0.4734077675974757,GO:0098580
814,muscle myosin complex,1.1125899767296463,0.4733526197771848,GO:0005859
815,ige b cell receptor complex,1.112627045175713,0.4733443142667083,GO:0071744
816,cellubrevin vamp4 syntaxin 16 complex,1.1128057629993926,0.47330427506046496,GO:0070065
817,serine c palmitoyltransferase complex,1.1128617558390055,0.4732917320484632,GO:0017059
818,angiogenin pri complex,1.1128831093060525,0.4732869488120601,GO:0032311
819,procollagen proline 4 dioxygenase complex alpha i type,1.113096843775167,0.47323907701903695,GO:0070386
820,proteasome activating nucleotidase complex,1.1130973646250242,0.4732389603720192,GO:0022623
821,kv4 3 kchip1 channel complex,1.1130989459206384,0.4732386062330452,GO:0071196
822,gamma tubulin ring complex,1.1132969039583214,0.4731942767374262,GO:0008274
823,hemidesmosome associated protein complex,1.1133487679298844,0.4731826640141101,GO:0098733
824,mhc class ib protein complex,1.1136240961929287,0.4731210255414884,GO:0032398
825,nuclear proteasome core complex alpha subunit complex,1.1136536763706095,0.4731144043035077,GO:0031604
826,myosin iv complex,1.1136651045725725,0.4731118462601581,GO:0031474
827,diamine n acetyltransferase complex,1.1137410335213398,0.47309485132815554,GO:1990235
828,eif4e cup complex,1.1137524324048262,0.47309230005819325,GO:1990500
829,nucleolar ribonuclease p complex,1.1138237131480895,0.47307634680221905,GO:0005655
830,spliceosomal tri snrnp complex,1.113839251729124,0.4730728692742356,GO:0097526
831,laminin 14 complex,1.113907337264633,0.47305763236244125,GO:1990338
832,dynactin complex,1.1140304273637591,0.4730300884301941,GO:0005869
833,checkpoint clamp complex,1.1140374759068334,0.4730285112713254,GO:0030896
834,derlin 1 retrotranslocation complex,1.1140420599107805,0.4730274855752885,GO:0036513
835,alpha beta t cell receptor complex,1.114239820945484,0.4729832396935944,GO:0042105
836,derlin 1 vimp complex,1.114245330573454,0.4729820071206053,GO:0036502
837,dna helicase complex,1.1144031623297639,0.47294670090170776,GO:0033202
838,u12 type post mrna release spliceosomal complex,1.114472687382505,0.472931150147839,GO:0071019
839,dna topoisomerase complex atp hydrolyzing,1.1145459630078371,0.4729147616056307,GO:0009330
840,g protein coupled gaba receptor complex,1.1146322662752515,0.47289546080814165,GO:1902712
841,dynein complex,1.1146359688111158,0.4728946328110635,GO:0030286
842,g protein coupled receptor homodimeric complex,1.1146594889210504,0.47288937308305073,GO:0038038
843,igm b cell receptor complex,1.1148347313245357,0.4728501878601611,GO:0071755
844,c2 axonemal microtubule,1.114837041900958,0.47284967124518146,GO:1990720
845,mutsbeta complex,1.1149165117451147,0.4728319035037719,GO:0032302
846,chromatin,1.1149669863472722,0.4728206191658268,GO:0005717
847,protein c inhibitor coagulation factor xi complex,1.1151565292353238,0.47277824888048464,GO:0097183
848,g protein alpha q synembrin complex,1.1151858278654578,0.4727717001626997,GO:0071152
849,9+2 non motile cilium,1.1152406117911153,0.4727594555558543,GO:0097732
850,transcription coupled nucleotide excision repair dna damage recognition complex,1.1152975083306003,0.47274673943581735,GO:1990250
851,meprin a complex,1.1154880908422977,0.47270415008663197,GO:0017090
852,laminin 5 complex,1.115522909014666,0.4726963701214485,GO:0005610
853,laminin 3 complex,1.1155245360138522,0.47269600658200644,GO:0005608
854,nuclear membrane mitotic spindle pole body tethering complex,1.1156364114425805,0.47267101028864117,GO:0106084
855,dolichyl phosphate mannose protein mannosyltransferase pmt5p pmt3p dimer complex,1.115640354682448,0.47267012929997615,GO:0097585
856,box h aca rnp complex,1.1156511347275275,0.4726677208663653,GO:0072588
857,pym mago y14 complex,1.1156863709418314,0.4726598487066087,GO:1990509
858,b cell receptor complex,1.1157543657154732,0.47264465866378375,GO:0042570
859,condensed nuclear chromosome centromeric region,1.1160257136298022,0.4725840492196163,GO:0000780
860,nuclear cap binding complex,1.1160524910549123,0.4725780689407528,GO:0005846
861,mis12 mind type complex,1.1162586367960718,0.47253203489057394,GO:0000444
862,cytoplasmic rna cap binding complex,1.1162721299590048,0.4725290220683346,GO:0034519
863,nucleolus associated heterochromatin,1.116725032687616,0.4724279179191712,GO:0097424
864,protocadherin alpha v7 protocadherin gamma a1 complex,1.1168292097058132,0.4724046679887676,GO:0071188
865,myosin xii complex,1.1169334093450587,0.47238141529892624,GO:0031482
866,protein kinase 5 complex,1.1169610737222984,0.472375242234227,GO:0016533
867,nuclear proteasome regulatory particle base subcomplex,1.117018131569787,0.47236251078231983,GO:0031610
868,heparanase complex,1.117131484610856,0.47233722008711576,GO:1904974
869,gbaf complex,1.1171358188010447,0.47233625312064764,GO:0140288
870,perinuclear region of cytoplasm,1.1172392572806829,0.47231317696440667,GO:0048471
871,tcr signalosome,1.1172932600933123,0.47230113033842486,GO:0036398
872,interleukin 10 receptor complex,1.1173797606631821,0.4722818355866362,GO:1905571
873,mitochondrial dna directed rna polymerase complex,1.1174135397441496,0.47227430127835657,GO:0034245
874,protein cysteine s palmitoyltransferase complex,1.1174765623510325,0.4722602449444356,GO:1905961
875,post mrna release spliceosomal complex,1.1175903817508575,0.4722348611978413,GO:0071014
876,nuclear proteasome regulatory particle,1.117780077581946,0.47219256172330565,GO:0031598
877,oncostatin m receptor complex,1.1178558548928748,0.4721756665779229,GO:0005900
878,dcp1 dcp2 complex,1.1179194378584982,0.47216149119021006,GO:0098745
879,symmetric gaba ergic inhibitory synapse,1.118084347064318,0.4721247297757561,GO:0098983
880,kinesin ii complex,1.118150790038293,0.47210991998446034,GO:0016939
881,smd containing smn sm protein complex,1.1182178854238127,0.47209496571686255,GO:0034730
882,connexin complex,1.1182299490473568,0.47209227706828316,GO:0005922
883,kinesin i complex,1.118315641415609,0.47207317948694794,GO:0016938
884,raps insc complex,1.1183308436882962,0.4720697916378665,GO:1990499
885,far sin stripak complex,1.1183345621539056,0.4720689629796759,GO:0090443
886,dolichyl phosphate mannose protein mannosyltransferase pmt1p pmt3p dimer complex,1.1187508911940678,0.4719762026560982,GO:0097583
887,phosphatidylinositol 3 kinase complex class ib,1.1187547828408924,0.47197533574846673,GO:0035031
888,kv4 3 dpp6 channel complex,1.1190135308452736,0.4719177038955011,GO:0071201
889,cytosolic proteasome core complex beta subunit complex,1.119057561704047,0.4719078981487632,GO:0031609
890,protocadherin alpha v7 protocadherin gamma b2 complex,1.1192009505601914,0.4718759680320354,GO:0071190
891,cytosolic proteasome complex,1.1192463350267048,0.471865862628659,GO:0031597
892,calcineurin complex,1.1192736922325834,0.47185977142316793,GO:0005955
893,nuclear membrane protein complex,1.1193651114564185,0.47183941766069953,GO:0106083
894,cytosolic proteasome regulatory particle lid subcomplex,1.119390927283129,0.47183367029031836,GO:0031615
895,hfe transferrin receptor complex,1.1195163080160375,0.47180575880354747,GO:1990712
896,fanconi anaemia nuclear complex,1.119546457093883,0.47179904769395964,GO:0043240
897,cellular bud tip polarisome,1.1196674009021668,0.4717721278226871,GO:0031561
898,rdna heterochromatin,1.1198206505746848,0.47173802167126705,GO:0033553
899,seqa dna complex,1.1198477770736002,0.4717319851053062,GO:1990097
900,heterochromatin,1.119856854115372,0.47172996519017585,GO:0000792
901,kv4 2 kchip3 channel complex,1.119864014573344,0.4717283717848598,GO:0071194
902,bcl 2 complex,1.1199758406749716,0.47170348869712286,GO:0097148
903,protein farnesyltransferase complex,1.1200525923480877,0.4716864117471911,GO:0005965
904,yae1 lto1 complex,1.1200847632216095,0.4716792542202103,GO:0062092
905,gator2 complex,1.1200917212112544,0.471677706202578,GO:0061700
906,ryanodine receptor complex,1.1200976346726776,0.4716763905801868,GO:1990425
907,pericentric heterochromatin,1.1201492009777307,0.4716649184589644,GO:0005721
908,mutsalpha complex,1.1202591139902773,0.47164046762097095,GO:0032301
909,succinate coa ligase complex adp forming,1.1203974332781355,0.47160970123133916,GO:0009361
910,inhibin a complex,1.1204520519706274,0.4715975534889634,GO:0043512
911,gamma tubulin large complex spindle pole body,1.1205307886122964,0.47158004277523996,GO:0055032
912,natb complex,1.1205393215114408,0.47157814517074725,GO:0031416
913,megagametophyte egg cell nucleus,1.1205435386891505,0.4715772073315536,GO:0043082
914,rix1 complex,1.1205817280373784,0.47156871474390705,GO:0097344
915,tam protein secretion complex,1.1207036365575465,0.47154160664488703,GO:0097347
916,protein c inhibitor plat complex,1.1207061413919845,0.4715410496918834,GO:0036026
917,p4 peroxisome,1.1208596596168434,0.47150691723782473,GO:0019822
918,c1 axonemal microtubule,1.1208943095302604,0.47149921403744155,GO:1990719
919,nuclear membrane microtubule tethering complex,1.1209837083880787,0.47147934048017165,GO:0106094
920,magnesium dependent protein serine threonine phosphatase complex,1.1210171007550778,0.47147191771532726,GO:0005963
921,condensed nuclear chromosome inner kinetochore,1.1211023428113718,0.4714529703807551,GO:0000941
922,protein tyrosine phosphatase complex,1.1211963542493522,0.47143207558164957,GO:1904096
923,growth hormone receptor complex,1.121239665151553,0.47142245000804966,GO:0070195
924,3m complex,1.1212573810654793,0.47141851287169745,GO:1990393
925,old cell tip after activation of bipolar cell growth,1.121406125506162,0.47138545890707395,GO:0035842
926,apolipoprotein b mrna editing enzyme complex,1.1215402925173599,0.47135564831221194,GO:0030895
927,female germ cell nucleus,1.121578128363421,0.4713472422396234,GO:0043080
928,dna polymerase iii beta sliding clamp processivity factor complex,1.121602597951629,0.4713418059373998,GO:0044775
929,dna topoisomerase iv complex,1.1216635136223145,0.471328273111838,GO:0009340
930,syntrophin complex,1.1216926338486493,0.4713218041324146,GO:0016013
931,tpg containing telomere binding complex,1.1217039995334097,0.47131927932450185,GO:0043769
932,protein c inhibitor coagulation factor v complex,1.1218291412786665,0.4712914817436127,GO:0097181
933,half bridge of mitotic spindle pole body,1.1218708294068214,0.4712822223394035,GO:0061496
934,endobrevin snap 25 syntaxin 2 complex,1.1219607598490766,0.4712622490112044,GO:0070049
935,protein phosphatase inhibitor complex,1.1220136284985274,0.4712505078054422,GO:0062049
936,protein kinase complex,1.1221103498559786,0.47122902919156257,GO:1902911
937,nuclear telomere cap complex,1.1222051006201723,0.471207990079644,GO:0000783
938,protein c inhibitor thrombin complex,1.1222278082649264,0.47120294819695707,GO:0036028
939,clathrin adaptor complex,1.1222392911688508,0.47120039863612034,GO:0030131
940,nlrp1 inflammasome complex,1.1223198891653423,0.47118250415740864,GO:0072558
941,primary endosperm nucleus,1.1223668397717423,0.47117208074526296,GO:0048353
942,iscs iscu complex,1.1225736041727294,0.47112618287258345,GO:1990330
943,protocadherin alpha v4 protocadherin gamma a1 complex,1.122584602627257,0.47112374166958376,GO:0071184
944,dna helicase a complex,1.1226343783236705,0.4711126938355441,GO:0033203
945,protein dna rna complex,1.122645980214021,0.47111011884288523,GO:0001114
946,interleukin 12 receptor complex,1.122670494596226,0.4711046780674359,GO:0042022
947,myosin vii complex,1.1227467278046204,0.47108775950591925,GO:0031477
948,escrt ii complex,1.122751371258192,0.47108672901588206,GO:0000814
949,iscs tusa complex,1.122817122221816,0.4710721378360489,GO:1990329
950,excinuclease repair complex,1.1229669251704917,0.4710388975653456,GO:0009380
951,nucleus lagging edge,1.1230030002965274,0.4710308934374216,GO:0110093
952,ccr4 not core complex,1.1230139020953935,0.47102847466660963,GO:0030015
953,lamin filament,1.1231053987479702,0.47100817537825307,GO:0005638
954,kv4 2 kchip2 channel complex,1.123284848472256,0.47096836805458253,GO:0071193
955,insulin like growth factor binding protein complex,1.123406446899131,0.47094139770571364,GO:0016942
956,rc 1 dna recombination complex,1.123407311473316,0.4709412059555144,GO:0070467
957,dystroglycan complex,1.1234701411724652,0.4709272716440714,GO:0016011
958,flotillin complex,1.1235127349320024,0.47091782570921165,GO:0016600
959,large latent transforming growth factor beta complex,1.123546957349704,0.47091023654501696,GO:0038045
960,dna repair complex,1.1235822527101984,0.4709024097012306,GO:1990391
961,zonula adherens,1.123651587419034,0.470887035295344,GO:0005915
962,dolichyl phosphate mannose protein mannosyltransferase pmt4p homodimer complex,1.1237277075756622,0.4708701574278316,GO:0097586
963,heterotrimeric g protein complex,1.1237955300491236,0.4708551203970516,GO:0005834
964,trna splicing ligase complex,1.12388192075918,0.47083596796311106,GO:0072669
965,rhp55 rhp57 complex,1.1239416219787064,0.47082273338020475,GO:0033062
966,carboxy terminal domain protein kinase complex,1.123977474658369,0.47081478590578973,GO:0032806
967,succinate coa ligase complex gdp forming,1.1240936611136438,0.47078903266238675,GO:0008325
968,protocadherin alpha v7 protocadherin gamma b4 complex,1.1243912504799862,0.47072308350642067,GO:0071191
969,interleukin 9 receptor complex,1.124442078509423,0.47071182128986644,GO:0005897
970,saga type complex,1.124511181690614,0.4706965106223795,GO:0070461
971,interleukin 15 receptor complex,1.1245711191697896,0.4706832315365212,GO:1905543
972,protocadherin alpha v7 protocadherin gamma a3 complex,1.1245752616471403,0.4706823138026751,GO:0071189
973,escrt iii complex,1.1246080420560358,0.47067505168260365,GO:0000815
974,interleukin 2 receptor complex,1.1246221109927534,0.4706719349412865,GO:0005893
975,9+0 motile cilium,1.1246461110311792,0.47066661822314415,GO:0097728
976,dna directed rna polymerase complex,1.1246915354335563,0.47065655570371717,GO:0000428
977,g protein coupled receptor dimeric complex,1.1246948513396127,0.4706558211733339,GO:0038037
978,gaba receptor complex,1.1248987933749244,0.47061064890141174,GO:1902710
979,escrt i complex,1.1249550531422905,0.4705981891340449,GO:0000813
980,dna polymerase v complex,1.1250012863283216,0.47058795043265483,GO:0009355
981,protocadherin alpha v4 protocadherin gamma b2 complex,1.1250060700110944,0.47058689107404716,GO:0071186
982,igd b cell receptor complex,1.125107159659947,0.4705645056318087,GO:0071740
983,trna m1a methyltransferase complex,1.125108300821273,0.47056425294350335,GO:0031515
984,dna replication factor c complex,1.1251531558976833,0.47055432086144927,GO:0005663
985,spliceosomal snrnp complex,1.1251748429057942,0.47054951894342956,GO:0097525
986,monopolin complex,1.1251824739103233,0.47054782931651323,GO:0033551
987,protein dna complex,1.125228383757624,0.47053766439534206,GO:0032993
988,dna polymerase processivity factor complex,1.1254546888202182,0.4704875645008799,GO:0044796
989,replication inhibiting complex,1.1254567434910228,0.47048710968237295,GO:1990078
990,nucleus,1.125621809827978,0.4704505737457257,GO:0005634
991,ric1 rgp1 guanyl nucleotide exchange factor complex,1.12564938986927,0.4704444697069732,GO:0034066
992,trna methyltransferase complex,1.1257919668644776,0.47041291696806536,GO:0043527
993,u2 type spliceosomal complex,1.1258233472820216,0.47040597295092906,GO:0005684
994,synaptonemal complex,1.125830641423524,0.47040435889585647,GO:0005716
995,rna polymerase v complex,1.1261799837490363,0.4703270690361437,GO:0080137
996,chromatin lock complex,1.1262059071672206,0.47032133465018755,GO:0061793
997,dna replication preinitiation complex,1.1262466700422977,0.4703123179871256,GO:0031261
998,laminin 6 complex,1.126260964483407,0.4703091561684002,GO:0005611
999,small nuclear ribonucleoprotein complex,1.126287840376909,0.4703032115457795,GO:0030532
1000,microsporocyte nucleus,1.1262912973224064,0.4703024469221498,GO:0043074
1001,aim2 inflammasome complex,1.1263476975499236,0.47028997240303,GO:0097169
1002,interleukin 18 receptor complex,1.1263931216647298,0.47027992604542984,GO:0045092
1003,senescence associated heterochromatin focus,1.1266759005446985,0.47021739407677177,GO:0035985
1004,interleukin 23 receptor complex,1.1267038543492744,0.4702112134488882,GO:0072536
1005,saga complex,1.1267954826349365,0.4701909554373685,GO:0000124
1006,calcium and calmodulin dependent protein kinase complex,1.1268658982522346,0.4701753885008717,GO:0005954
1007,g protein coupled serotonin receptor complex,1.1268960025842933,0.4701687335840333,GO:0098666
1008,condensed nuclear chromosome outer kinetochore,1.1269766504399903,0.4701509063548667,GO:0000942
1009,mcm complex,1.1270787289359931,0.470128343815567,GO:0042555
1010,laminin 7 complex,1.1270909560086928,0.4701256413954277,GO:0005612
1011,plastid mrna editing complex,1.1271524025723763,0.47011206098382746,GO:0031020
1012,telomeric heterochromatin,1.1271763681082732,0.47010676453185385,GO:0031933
1013,laminin 4 complex,1.1272588015138196,0.47008854742468137,GO:0005609
1014,endobrevin synaptobrevin 2 alpha snap nsf syntaxin 4 complex,1.1274809832118091,0.470039454120207,GO:0070766
1015,pam complex tim23 associated import motor,1.1274882574254947,0.47003784698210976,GO:0001405
1016,network forming collagen trimer,1.1276555458047333,0.4700008899334195,GO:0098642
1017,actomyosin contractile ring distal actin filament layer,1.1277373079136752,0.4699828293091955,GO:0120106
1018,protein phosphatase type 1 complex,1.1277411333193277,0.4699819843403487,GO:0000164
1019,gaba a receptor complex,1.1277768596340352,0.46997409313493244,GO:1902711
1020,sarcoglycan complex,1.1277821700856565,0.4699729201884156,GO:0016012
1021,elongator holoenzyme complex,1.1278052213189398,0.46996782881289334,GO:0033589
1022,trappiii protein complex,1.1280022751232774,0.46992430961666565,GO:1990072
1023,cellular bud,1.128099401253336,0.4699028623432974,GO:0005933
1024,protein histidine kinase complex,1.1282712455479986,0.4698649206917771,GO:0009365
1025,gamma delta t cell receptor complex,1.128276065778756,0.4698638565171716,GO:0042106
1026,amylin receptor complex 2,1.128304286812954,0.4698576261843921,GO:0150057
1027,tumor necrosis factor receptor superfamily complex,1.1283110775692213,0.4698561270197946,GO:0002947
1028,gamma tubulin large complex,1.1283574886069794,0.46984588132067284,GO:0000929
1029,myosin xiii complex,1.1283972184713396,0.4698371109121358,GO:0031483
1030,cytosolic proteasome core complex alpha subunit complex,1.1285281168037566,0.4698082172866109,GO:0031606
1031,risc complex,1.1285989617398051,0.46979258092968923,GO:0016442
1032,u2 type post spliceosomal complex,1.1287612394047015,0.4697567681566983,GO:0071021
1033,mitochondrion associated adherens complex,1.1287926417273866,0.46974983866374154,GO:0097423
1034,9+2 motile cilium,1.1289002218132556,0.46972610071329063,GO:0097729
1035,cellubrevin vamp4 endobrevin syntaxin 6 complex,1.1289058714209195,0.46972485417241994,GO:0070066
1036,ihf dna complex,1.1289159968896525,0.4697226200850576,GO:1990177
1037,trappii protein complex,1.1290851515867921,0.4696853008695811,GO:1990071
1038,anpr a receptor complex,1.129099571603405,0.46968211977371704,GO:1990620
1039,collagen type xxvii trimer,1.129115671927847,0.46967856804817537,GO:1990325
1040,periphagosomal region of cytoplasm,1.129124248515284,0.4696766760781277,GO:1990783
1041,nuclear replication fork,1.1291556430259757,0.4696697506711115,GO:0043596
1042,galectin complex,1.1292233714601225,0.4696548109530877,GO:1990724
1043,prefoldin complex,1.1294521263608435,0.4696043586145155,GO:0016272
1044,protocadherin alpha v4 protocadherin gamma b4 complex,1.1295190037207874,0.4695896107302902,GO:0071187
1045,methylosome,1.1296434508831665,0.4695621699422494,GO:0034709
1046,nuclear pore cytoplasmic filaments,1.1296615953608116,0.4695581693252903,GO:0044614
1047,kv4 1 dpp10 channel complex,1.1297177712070092,0.46954578372760347,GO:0071199
1048,kinesin complex,1.1297604339458243,0.469536377923639,GO:0005871
1049,mitotic spindle kinetochore microtubule,1.1297705480718405,0.4695341481294014,GO:1990941
1050,pre t cell receptor complex,1.1297756955779423,0.46953301330102604,GO:0043384
1051,protocadherin alpha v4 protocadherin gamma a3 complex,1.1297902905757309,0.46952979569161113,GO:0071185
1052,platelet derived growth factor receptor ligand complex,1.1298514985110746,0.4695163022863682,GO:1990270
1053,alpha heterochromatin,1.1298576659324755,0.46951494270965227,GO:0005723
1054,cytoplasmic replication fork,1.1298954327869655,0.4695066173701782,GO:0043597
1055,meiotic actomyosin contractile ring,1.12990545185465,0.4695044088127168,GO:0110086
1056,interleukin 13 receptor complex,1.1299947423865893,0.469484726933895,GO:0005898
1057,myosin vi complex,1.1300163125433607,0.46947997257633356,GO:0031476
1058,myosin xiv complex,1.130019766566588,0.4694792112713187,GO:0031484
1059,escrt iv complex,1.130075098651526,0.4694670158029002,GO:1990621
1060,nuclear chromosome,1.1300903129318913,0.46946366261042877,GO:0000228
1061,chaperonin containing t complex,1.1301540887429036,0.4694496070892896,GO:0005832
1062,rna polymerase i core factor complex,1.1302467162512722,0.4694291944548856,GO:0070860
1063,g protein coupled receptor complex,1.130257107165586,0.4694269046850172,GO:0097648
1064,clathrin complex,1.1302903591886935,0.46941957732975104,GO:0071439
1065,3 methylcrotonyl coa carboxylase complex mitochondrial,1.130323036528381,0.4694123768335252,GO:0002169
1066,nuclear origin of replication recognition complex,1.1303345647397718,0.46940983662918395,GO:0005664
1067,mitotic actomyosin contractile ring,1.13034954881279,0.46940653497792617,GO:0110085
1068,coa synthesizing protein complex,1.1303707522263673,0.4694018630113744,GO:1990143
1069,protein c inhibitor coagulation factor xa complex,1.1304736565624414,0.4693791903597243,GO:0097182
1070,generative cell nucleus,1.1304901151861237,0.4693755642760342,GO:0048555
1071,protocadherin alpha protocadherin gamma complex,1.1304923471097053,0.4693750725538312,GO:0071183
1072,phosphoribosylaminoimidazole carboxylase complex,1.1304987177228678,0.46937366902939315,GO:0009320
1073,mpp10 complex,1.1305178567545646,0.46936945251578804,GO:0034457
1074,interleukin 1 receptor complex,1.1305566749565739,0.4693609007234612,GO:0045323
1075,dna polymerase iii complex,1.1305679598078677,0.4693584146877806,GO:0009360
1076,synaptobrevin 2 snap 25 syntaxin 2 complex,1.1306471874186068,0.4693409617063601,GO:0070045
1077,myosin xv complex,1.1306513750008291,0.46934003926363177,GO:0031485
1078,retromer tubulation complex,1.1307541539625605,0.46931740019856416,GO:0030905
1079,myosin ix complex,1.130885563177587,0.46928845794459045,GO:0031479
1080,fc gamma receptor iii complex,1.1308932501140596,0.4692867650439426,GO:0033001
1081,rna polymerase i complex,1.1309661917872122,0.46927070164417467,GO:0005736
1082,rvs161p rvs167p complex,1.1310859391203893,0.4692443329679855,GO:1990528
1083,polytene chromosome weak point,1.1311540653670138,0.46922933271264294,GO:0005702
1084,cytoplasmic microtubule,1.131163583473272,0.4692272370618524,GO:0005881
1085,aryl hydrocarbon receptor complex,1.1312881785532132,0.46919980604351313,GO:0034751
1086,lst4 lst7 complex,1.1314554879705934,0.46916297602448287,GO:1990877
1087,nad p h dehydrogenase complex plastoquinone,1.1315086069317384,0.4691512840942636,GO:0010598
1088,synaptobrevin 2 snap 25 syntaxin 3 complex,1.1315603892127517,0.46913988693950615,GO:0070046
1089,set3 complex,1.1315645350579528,0.4691389744729508,GO:0034967
1090,adrenomedullin receptor complex,1.1316479337871947,0.46912061984989656,GO:1903143
1091,g protein beta gamma subunit complex,1.1317745776358956,0.4690927504675397,GO:0031680
1092,actomyosin actin portion,1.1317880286847373,0.46908979060970535,GO:0042643
1093,cellular bud neck polarisome,1.131855914649856,0.4690748531024639,GO:0031560
1094,fc gamma receptor i complex,1.1320248889205597,0.46903767643458333,GO:0033000
1095,proteasome core complex beta subunit complex,1.1320959661871515,0.46902204021721877,GO:0019774
1096,dubm complex,1.1321292081712457,0.4690147277039147,GO:0071819
1097,gtpase complex,1.1321461332560836,0.46901100464106604,GO:1905360
1098,polycystin complex,1.132228845198991,0.46899281109137914,GO:0002133
1099,fc epsilon receptor i complex,1.1322303061035042,0.4689924897594328,GO:0032998
1100,atpase inhibitor complex,1.1323256604350118,0.4689715171349539,GO:1903503
1101,host cell peroxisome,1.1323572832253097,0.4689645623023568,GO:0120149
1102,nucleotide excision repair factor 2 complex,1.1324489710065675,0.46894439848095204,GO:0000111
1103,extracellular core region of desmosome,1.1325423150794989,0.4689238721918262,GO:0090635
1104,aim21 tda2 complex,1.1325891330153908,0.4689135776407349,GO:0110131
1105,interferon regulatory factor 3 complex,1.1326221378262873,0.46890632065709853,GO:0097072
1106,cytoplasmic origin of replication recognition complex,1.1326395667991969,0.46890248852545885,GO:0000809
1107,insulin control element activator complex,1.1327245813098308,0.4688837971688972,GO:0030232
1108,mitochondrial ribonuclease p complex,1.1327737669723064,0.4688729838512613,GO:0030678
1109,mhc class i protein complex,1.1327764292341327,0.46887239857536034,GO:0042612
1110,proteasome regulatory particle lid subcomplex,1.1327912647758003,0.46886913713289247,GO:0008541
1111,proteasome complex,1.1328075514748908,0.4688655567205182,GO:0000502
1112,protein c inhibitor acrosin complex,1.1328757419197284,0.4688505665594631,GO:0033282
1113,actin cytoskeleton,1.1328867469541963,0.4688481474358727,GO:0015629
1114,larval serum protein complex,1.1329654357002532,0.46883085082515635,GO:0005616
1115,dna polymerase iii clamp loader chi psi subcomplex,1.132987814628461,0.468825931935381,GO:0043847
1116,rna polymerase iv complex,1.132998566794078,0.46882356864543595,GO:0000420
1117,acetyl coa carboxylase complex,1.1331456235884831,0.4687912484463909,GO:0009317
1118,myosin ii filament,1.133241284191188,0.46877022651431904,GO:0097513
1119,alpha dna polymerase primase complex,1.133292639023806,0.46875894179131444,GO:0005658
1120,trappi protein complex,1.1332982830573377,0.4687577016031952,GO:1990070
1121,zona pellucida receptor complex,1.133350974405966,0.4687461238198048,GO:0002199
1122,multimerin complex,1.1333636990683162,0.46874332793640416,GO:1990972
1123,single stranded dna binding protein complex,1.1334477252966322,0.46872486639482164,GO:0044777
